[0.33279872737352656, 0.724136528665871, 0.5884842145942294, 0.12829571703495074, 0.7327173935956769, 0.0002423918692486366, 0.007475466556834697, 0.2383310726834729, 0.00011942648929050955, 7.690562395204885e-05]
[0.6646627468483411, 0.2508926146552458, 0.7434841027272046, 0.4849682813088021, 1.1633109445915983, 0.3738799295613082, 0.2985288803339955, 0.2871895985256411, 0.18662076710309625, 0.00036923507434799785]
[0.5153638020806817, 0.3712645675985172, 0.00011159617176331086, 0.12980458993578742, 0.1926136708609072, 0.7727575248235281, 0.003808005279088975, 0.13336972682451576, 0.00010183278849146363, 0.0018920994927206982]
[0.848954690178533, 0.2753912617438711, 9.362449481266694e-05, 0.0609835382439884, 0.012322754830815496, 8.782160325707183e-05, 0.635913011410284, 0.477096477355953, 0.0013260119033691666, 0.004144186797998556]
[0.14599745364658476, 0.14741376577128115, 5.9281583781916705e-05, 0.2428125306667159, 0.05725407050539588, 0.00044303285379397004, 0.00046352642509965526, 0.3839182574926481, 0.46710857723497684, 0.00010754437504374716]
[3.304114346057162e-05, 0.00012934730331334667, 0.00010852193020768028, 0.00012159302667856056, 0.00013979729225018932, 0.0014832708395436745, 8.547879490632835e-05, 8.173765909718119e-05, 0.0004257778134842316, 0.00011369322650701135]
[9.117716233096152e-05, 8.279353386836995e-05, 0.0002146969443986912, 0.00010096550188560016, 0.00016374713380691295, 0.0010313666539131419, 8.154106281549397e-05, 0.00017320076052336703, 0.00010916563954566296, 0.00491372724111619]
[7.331590357431819e-05, 0.004418039344075633, 5.884519562978522e-05, 0.0002593163081180563, 0.0001256673922684747, 0.0001844192403061843, 8.202710237777075e-05, 0.005839369740265836, 5.477940348122776e-05, 0.00011080959542281601]
[4.18208521319003e-05, 0.00019580397158482755, 0.00014706567511902542, 0.00013220374565390064, 0.00020990174680620785, 0.00011877415276322664, 0.00014316887097511988, 0.00013953690513121366, 2.5184498889639606e-05, 0.00014466433236455374]
[0.0006950534466987067, 7.021850355278938e-05, 0.005900971600480896, 0.0002200031522634867, 0.0003069298935456385, 0.00016212435670972592, 0.0001642901639759992, 0.0001058351510796818, 0.000934787711321804, 0.00017112597154833988]
[0.0017521799085460303, 0.00012324388146553217, 5.395422284721169e-05, 9.187803986186407e-05, 0.00028254221717562107, 0.0008572360137385301, 9.314727152637833e-05, 0.00015411203806158923, 9.968581159838621e-05, 7.13936690813227e-05]
[9.773001147205033e-05, 6.56756837261241e-05, 0.0001322691086877237, 0.0004264800792317606, 0.0012218327962144808, 0.0001974275797738461, 0.0006324088456737988, 0.004282190046452905, 0.0001142953175204519, 0.0024779729276759995]
[0.00021013565217913214, 0.00018265276861235808, 0.00011314615291339552, 0.004195445600804196, 0.0002941702221562068, 0.00010357844749295456, 8.342292497210678e-05, 8.231189968018404e-05, 0.0005858517992013843, 0.0002514096725351214]
[3.4801501352554545e-05, 0.00020430701422192307, 0.0001306253774392172, 0.00015089684786142324, 5.813248428009232e-05, 0.00010546298815840017, 0.004681158485977473, 3.762609342033212e-05, 0.001609460717432772, 0.00022737045896274413]
[0.0014662722156233356, 0.00021176355049935222, 0.00019189109723087702, 0.00017981213312479974, 0.00015864849340665842, 7.091717940825197e-05, 0.0016841070370624963, 0.0002273147416116541, 0.00025234433237720247, 0.0001582086448958297]
